src,dst,relationship
13066,9679,C121179
13066,10595,C121179
13066,18758,C121179
13066,19154,C121179
13066,22480,C121179
13066,23005,C121179
13066,29955,C121179
18758,3039,C121179
18758,4034,C121179
18758,4416,C121179
18758,8015,C121179
18758,9679,C121179
18758,10595,C121179
18758,13066,C121179
18758,19154,C121179
18758,22480,C121179
18758,23005,C121179
18758,29955,C121179
19154,3039,C121179
19154,4034,C121179
19154,4416,C121179
19154,8015,C121179
19154,9679,C121179
19154,10595,C121179
19154,13066,C121179
19154,18758,C121179
19154,22480,C121179
19154,23005,C121179
19154,29955,C121179
22480,3039,C121179
22480,4034,C121179
22480,4416,C121179
22480,8015,C121179
22480,9679,C121179
22480,10595,C121179
22480,13066,C121179
22480,18758,C121179
22480,19154,C121179
22480,23005,C121179
22480,29955,C121179
23005,3039,C121179
23005,4034,C121179
23005,4416,C121179
23005,8015,C121179
23005,9679,C121179
23005,10595,C121179
23005,13066,C121179
23005,18758,C121179
23005,19154,C121179
23005,22480,C121179
23005,29955,C121179
29955,3039,C121179
29955,4034,C121179
29955,4416,C121179
29955,8015,C121179
29955,9679,C121179
29955,10595,C121179
29955,13066,C121179
29955,18758,C121179
29955,19154,C121179
29955,22480,C121179
29955,23005,C121179
16785,28505,C122128
28505,16785,C122128
2874,30485,C122967
30485,2874,C122967
11797,23848,C123231
23848,11797,C123231
3311,20965,C123543
3311,31467,C123543
20965,3311,C123543
20965,31467,C123543
31467,3311,C123543
31467,20965,C123543
5610,20924,C124739
20924,5610,C124739
1673,15256,C128461
15256,1673,C128461
5529,14692,C129574
14692,5529,C129574
5461,21956,C131272
21956,5461,C131272
15350,20909,C132050
15350,23163,C132050
20909,15350,C132050
20909,23163,C132050
23163,15350,C132050
23163,20909,C132050
26654,29245,C132686
29245,26654,C132686
3851,6048,C133967
3851,6497,C133967
3851,9715,C133967
3851,10665,C133967
3851,17203,C133967
3851,17463,C133967
3851,20666,C133967
3851,21917,C133967
3851,25499,C133967
3851,25992,C133967
6048,3851,C133967
6048,6497,C133967
6048,9715,C133967
6048,10665,C133967
6048,17203,C133967
6048,17463,C133967
6048,20666,C133967
6048,21917,C133967
6048,25499,C133967
6048,25992,C133967
6497,3851,C133967
6497,6048,C133967
6497,9715,C133967
6497,10665,C133967
6497,17203,C133967
6497,17463,C133967
6497,20666,C133967
6497,21917,C133967
6497,25499,C133967
6497,25992,C133967
9715,3851,C133967
9715,6048,C133967
9715,6497,C133967
9715,10665,C133967
9715,17203,C133967
9715,17463,C133967
9715,20666,C133967
9715,21917,C133967
9715,25499,C133967
9715,25992,C133967
10665,3851,C133967
10665,6048,C133967
10665,6497,C133967
10665,9715,C133967
10665,17203,C133967
10665,17463,C133967
10665,20666,C133967
10665,21917,C133967
10665,25499,C133967
10665,25992,C133967
17203,3851,C133967
17203,6048,C133967
17203,6497,C133967
17203,9715,C133967
17203,10665,C133967
17203,17463,C133967
17203,20666,C133967
17203,21917,C133967
17203,25499,C133967
17203,25992,C133967
17463,3851,C133967
17463,6048,C133967
17463,6497,C133967
17463,9715,C133967
17463,10665,C133967
17463,17203,C133967
17463,20666,C133967
17463,21917,C133967
17463,25499,C133967
17463,25992,C133967
20666,3851,C133967
20666,6048,C133967
20666,6497,C133967
20666,9715,C133967
20666,10665,C133967
20666,17203,C133967
20666,17463,C133967
20666,21917,C133967
20666,25499,C133967
20666,25992,C133967
21917,3851,C133967
21917,6048,C133967
21917,6497,C133967
21917,9715,C133967
21917,10665,C133967
21917,17203,C133967
21917,17463,C133967
21917,20666,C133967
21917,25499,C133967
21917,25992,C133967
25499,3851,C133967
25499,6048,C133967
25499,6497,C133967
25499,9715,C133967
25499,10665,C133967
25499,17203,C133967
25499,17463,C133967
25499,20666,C133967
25499,21917,C133967
25499,25992,C133967
25992,3851,C133967
25992,6048,C133967
25992,6497,C133967
25992,9715,C133967
25992,10665,C133967
25992,17203,C133967
25992,17463,C133967
25992,20666,C133967
25992,21917,C133967
25992,25499,C133967
3315,22123,C134319
22123,3315,C134319
10219,27510,C134812
27510,10219,C134812
2107,11852,C136150
2107,13289,C136150
2107,15961,C136150
2107,27563,C136150
2107,28975,C136150
2107,28978,C136150
11852,2107,C136150
11852,13289,C136150
11852,15961,C136150
11852,27563,C136150
11852,28975,C136150
11852,28978,C136150
13289,2107,C136150
13289,11852,C136150
13289,15961,C136150
13289,27563,C136150
13289,28975,C136150
13289,28978,C136150
15961,2107,C136150
15961,11852,C136150
15961,13289,C136150
15961,27563,C136150
15961,28975,C136150
15961,28978,C136150
27563,2107,C136150
27563,11852,C136150
27563,13289,C136150
27563,15961,C136150
27563,28975,C136150
27563,28978,C136150
28975,2107,C136150
28975,11852,C136150
28975,13289,C136150
28975,15961,C136150
28975,27563,C136150
28975,28978,C136150
28978,2107,C136150
28978,11852,C136150
28978,13289,C136150
28978,15961,C136150
28978,27563,C136150
28978,28975,C136150
3183,20490,C137820
20490,3183,C137820
3671,25925,C138211
25925,3671,C138211
2326,2521,C141468
2521,2326,C141468
8963,10110,C142121
10110,8963,C142121
565,14658,C142854
14658,565,C142854
471,7455,C144976
471,17964,C144976
7455,471,C144976
7455,17964,C144976
17964,471,C144976
17964,7455,C144976
15016,20854,C148260
20854,15016,C148260
27574,30924,C148643
30924,27574,C148643
1912,2121,C149209
1912,2198,C149209
1912,3203,C149209
1912,4778,C149209
1912,6506,C149209
1912,7849,C149209
1912,12893,C149209
1912,13213,C149209
1912,14139,C149209
1912,14285,C149209
1912,20781,C149209
1912,21614,C149209
1912,23820,C149209
1912,24407,C149209
1912,27868,C149209
1912,28053,C149209
1912,29071,C149209
1912,29410,C149209
1912,30323,C149209
2121,1912,C149209
2121,2198,C149209
2121,3203,C149209
2121,4778,C149209
2121,6506,C149209
2121,7849,C149209
2121,12893,C149209
2121,13213,C149209
2121,14139,C149209
2121,14285,C149209
2121,20781,C149209
2121,21614,C149209
2121,23820,C149209
2121,24407,C149209
2121,27868,C149209
2121,28053,C149209
2121,29071,C149209
2121,29410,C149209
2121,30323,C149209
2198,1912,C149209
2198,2121,C149209
2198,3203,C149209
2198,4778,C149209
2198,6506,C149209
2198,7849,C149209
2198,12893,C149209
2198,13213,C149209
2198,14139,C149209
2198,14285,C149209
2198,20781,C149209
2198,21614,C149209
2198,23820,C149209
2198,24407,C149209
2198,27868,C149209
2198,28053,C149209
2198,29071,C149209
2198,29410,C149209
2198,30323,C149209
3203,1912,C149209
3203,2121,C149209
3203,2198,C149209
3203,4778,C149209
3203,6506,C149209
3203,7849,C149209
3203,12893,C149209
3203,13213,C149209
3203,14139,C149209
3203,14285,C149209
3203,20781,C149209
3203,21614,C149209
3203,23820,C149209
3203,24407,C149209
3203,27868,C149209
3203,28053,C149209
3203,29071,C149209
3203,29410,C149209
3203,30323,C149209
4778,1912,C149209
4778,2121,C149209
4778,2198,C149209
4778,3203,C149209
4778,6506,C149209
4778,7849,C149209
4778,12893,C149209
4778,13213,C149209
4778,14139,C149209
4778,14285,C149209
4778,20781,C149209
4778,21614,C149209
4778,23820,C149209
4778,24407,C149209
4778,27868,C149209
4778,28053,C149209
4778,29071,C149209
4778,29410,C149209
4778,30323,C149209
6506,1912,C149209
6506,2121,C149209
6506,2198,C149209
6506,3203,C149209
6506,4778,C149209
6506,7849,C149209
6506,12893,C149209
6506,13213,C149209
6506,14139,C149209
6506,14285,C149209
6506,20781,C149209
6506,21614,C149209
6506,23820,C149209
6506,24407,C149209
6506,27868,C149209
6506,28053,C149209
6506,29071,C149209
6506,29410,C149209
6506,30323,C149209
7849,1912,C149209
7849,2121,C149209
7849,2198,C149209
7849,3203,C149209
7849,4778,C149209
7849,6506,C149209
7849,12893,C149209
7849,13213,C149209
7849,14139,C149209
7849,14285,C149209
7849,20781,C149209
7849,21614,C149209
7849,23820,C149209
7849,24407,C149209
7849,27868,C149209
7849,28053,C149209
7849,29071,C149209
7849,29410,C149209
7849,30323,C149209
12893,1912,C149209
12893,2121,C149209
12893,2198,C149209
12893,3203,C149209
12893,4778,C149209
12893,6506,C149209
12893,7849,C149209
12893,13213,C149209
12893,14139,C149209
12893,14285,C149209
12893,20781,C149209
12893,21614,C149209
12893,23820,C149209
12893,24407,C149209
12893,27868,C149209
12893,28053,C149209
12893,29071,C149209
12893,29410,C149209
12893,30323,C149209
13213,1912,C149209
13213,2121,C149209
13213,2198,C149209
13213,3203,C149209
13213,4778,C149209
13213,6506,C149209
13213,7849,C149209
13213,12893,C149209
13213,14139,C149209
13213,14285,C149209
13213,20781,C149209
13213,21614,C149209
13213,23820,C149209
13213,24407,C149209
13213,27868,C149209
13213,28053,C149209
13213,29071,C149209
13213,29410,C149209
13213,30323,C149209
14139,1912,C149209
14139,2121,C149209
14139,2198,C149209
14139,3203,C149209
14139,4778,C149209
14139,6506,C149209
14139,7849,C149209
14139,12893,C149209
14139,13213,C149209
14139,14285,C149209
14139,20781,C149209
14139,21614,C149209
14139,23820,C149209
14139,24407,C149209
14139,27868,C149209
14139,28053,C149209
14139,29071,C149209
14139,29410,C149209
14139,30323,C149209
14285,1912,C149209
14285,2121,C149209
14285,2198,C149209
14285,3203,C149209
14285,4778,C149209
14285,6506,C149209
14285,7849,C149209
14285,12893,C149209
14285,13213,C149209
14285,14139,C149209
14285,20781,C149209
14285,21614,C149209
14285,23820,C149209
14285,24407,C149209
14285,27868,C149209
14285,28053,C149209
14285,29071,C149209
14285,29410,C149209
14285,30323,C149209
20781,1912,C149209
20781,2121,C149209
20781,2198,C149209
20781,3203,C149209
20781,4778,C149209
20781,6506,C149209
20781,7849,C149209
20781,12893,C149209
20781,13213,C149209
20781,14139,C149209
20781,14285,C149209
20781,21614,C149209
20781,23820,C149209
20781,24407,C149209
20781,27868,C149209
20781,28053,C149209
20781,29071,C149209
20781,29410,C149209
20781,30323,C149209
21614,1912,C149209
21614,2121,C149209
21614,2198,C149209
21614,3203,C149209
21614,4778,C149209
21614,6506,C149209
21614,7849,C149209
21614,12893,C149209
21614,13213,C149209
21614,14139,C149209
21614,14285,C149209
21614,20781,C149209
21614,23820,C149209
21614,24407,C149209
21614,27868,C149209
21614,28053,C149209
21614,29071,C149209
21614,29410,C149209
21614,30323,C149209
23820,1912,C149209
23820,2121,C149209
23820,2198,C149209
23820,3203,C149209
23820,4778,C149209
23820,6506,C149209
23820,7849,C149209
23820,12893,C149209
23820,13213,C149209
23820,14139,C149209
23820,14285,C149209
23820,20781,C149209
23820,21614,C149209
23820,24407,C149209
23820,27868,C149209
23820,28053,C149209
23820,29071,C149209
23820,29410,C149209
23820,30323,C149209
24407,1912,C149209
24407,2121,C149209
24407,2198,C149209
24407,3203,C149209
24407,4778,C149209
24407,6506,C149209
24407,7849,C149209
24407,12893,C149209
24407,13213,C149209
24407,14139,C149209
24407,14285,C149209
24407,20781,C149209
24407,21614,C149209
24407,23820,C149209
24407,27868,C149209
24407,28053,C149209
24407,29071,C149209
24407,29410,C149209
24407,30323,C149209
27868,1912,C149209
27868,2121,C149209
27868,2198,C149209
27868,3203,C149209
27868,4778,C149209
27868,6506,C149209
27868,7849,C149209
27868,12893,C149209
27868,13213,C149209
27868,14139,C149209
27868,14285,C149209
27868,20781,C149209
27868,21614,C149209
27868,23820,C149209
27868,24407,C149209
27868,28053,C149209
27868,29071,C149209
27868,29410,C149209
27868,30323,C149209
28053,1912,C149209
28053,2121,C149209
28053,2198,C149209
28053,3203,C149209
28053,4778,C149209
28053,6506,C149209
28053,7849,C149209
28053,12893,C149209
28053,13213,C149209
28053,14139,C149209
28053,14285,C149209
28053,20781,C149209
28053,21614,C149209
28053,23820,C149209
28053,24407,C149209
28053,27868,C149209
28053,29071,C149209
28053,29410,C149209
28053,30323,C149209
29071,1912,C149209
29071,2121,C149209
29071,2198,C149209
29071,3203,C149209
29071,4778,C149209
29071,6506,C149209
29071,7849,C149209
29071,12893,C149209
29071,13213,C149209
29071,14139,C149209
29071,14285,C149209
29071,20781,C149209
29071,21614,C149209
29071,23820,C149209
29071,24407,C149209
29071,27868,C149209
29071,28053,C149209
29071,29410,C149209
29071,30323,C149209
29410,1912,C149209
29410,2121,C149209
29410,2198,C149209
29410,3203,C149209
29410,4778,C149209
29410,6506,C149209
29410,7849,C149209
29410,12893,C149209
29410,13213,C149209
29410,14139,C149209
29410,14285,C149209
29410,20781,C149209
29410,21614,C149209
29410,23820,C149209
29410,24407,C149209
29410,27868,C149209
29410,28053,C149209
29410,29071,C149209
29410,30323,C149209
30323,1912,C149209
30323,2121,C149209
30323,2198,C149209
30323,3203,C149209
30323,4778,C149209
30323,6506,C149209
30323,7849,C149209
30323,12893,C149209
30323,13213,C149209
30323,14139,C149209
30323,14285,C149209
30323,20781,C149209
30323,21614,C149209
30323,23820,C149209
30323,24407,C149209
30323,27868,C149209
30323,28053,C149209
30323,29071,C149209
30323,29410,C149209
3302,27471,C149934
27471,3302,C149934
404,2099,C151230
404,3969,C151230
404,7854,C151230
404,11003,C151230
404,13317,C151230
404,19156,C151230
404,26871,C151230
404,27483,C151230
404,27523,C151230
404,28590,C151230
2099,404,C151230
2099,3969,C151230
2099,7854,C151230
2099,11003,C151230
2099,13317,C151230
2099,19156,C151230
2099,26871,C151230
2099,27483,C151230
2099,27523,C151230
2099,28590,C151230
3969,404,C151230
3969,2099,C151230
3969,7854,C151230
3969,11003,C151230
3969,13317,C151230
3969,19156,C151230
3969,26871,C151230
3969,27483,C151230
3969,27523,C151230
3969,28590,C151230
7854,404,C151230
7854,2099,C151230
7854,3969,C151230
7854,11003,C151230
7854,13317,C151230
7854,19156,C151230
7854,26871,C151230
7854,27483,C151230
7854,27523,C151230
7854,28590,C151230
11003,404,C151230
11003,2099,C151230
11003,3969,C151230
11003,7854,C151230
11003,13317,C151230
11003,19156,C151230
11003,26871,C151230
11003,27483,C151230
11003,27523,C151230
11003,28590,C151230
13317,404,C151230
13317,2099,C151230
13317,3969,C151230
13317,7854,C151230
13317,11003,C151230
13317,19156,C151230
13317,26871,C151230
13317,27483,C151230
13317,27523,C151230
13317,28590,C151230
19156,404,C151230
19156,2099,C151230
19156,3969,C151230
19156,7854,C151230
19156,11003,C151230
19156,13317,C151230
19156,26871,C151230
19156,27483,C151230
19156,27523,C151230
19156,28590,C151230
26871,404,C151230
26871,2099,C151230
26871,3969,C151230
26871,7854,C151230
26871,11003,C151230
26871,13317,C151230
26871,19156,C151230
26871,27483,C151230
26871,27523,C151230
26871,28590,C151230
27483,404,C151230
27483,2099,C151230
27483,3969,C151230
27483,7854,C151230
27483,11003,C151230
27483,13317,C151230
27483,19156,C151230
27483,26871,C151230
27483,27523,C151230
27483,28590,C151230
27523,404,C151230
27523,2099,C151230
27523,3969,C151230
27523,7854,C151230
27523,11003,C151230
27523,13317,C151230
27523,19156,C151230
27523,26871,C151230
27523,27483,C151230
27523,28590,C151230
28590,404,C151230
28590,2099,C151230
28590,3969,C151230
28590,7854,C151230
28590,11003,C151230
28590,13317,C151230
28590,19156,C151230
28590,26871,C151230
28590,27483,C151230
28590,27523,C151230
3471,25338,C152611
25338,3471,C152611
328,26747,C152839
26747,328,C152839
9688,14197,C152848
9688,18858,C152848
9688,31632,C152848
14197,9688,C152848
14197,18858,C152848
14197,31632,C152848
18858,9688,C152848
18858,14197,C152848
18858,31632,C152848
31632,9688,C152848
31632,14197,C152848
31632,18858,C152848
8763,18432,C153106
8763,19468,C153106
18432,8763,C153106
18432,19468,C153106
19468,8763,C153106
19468,18432,C153106
5039,19132,C153931
19132,5039,C153931
1515,30111,C154501
30111,1515,C154501
5898,9047,C154518
5898,21986,C154518
9047,5898,C154518
9047,21986,C154518
21986,5898,C154518
21986,9047,C154518
20239,20892,C154674
20892,20239,C154674
11821,13274,C155528
11821,26029,C155528
13274,11821,C155528
13274,26029,C155528
26029,11821,C155528
26029,13274,C155528
16049,18367,C155614
18367,16049,C155614
1629,2683,C156713
1629,10025,C156713
1629,15490,C156713
1629,21943,C156713
2683,1629,C156713
2683,10025,C156713
2683,15490,C156713
2683,21943,C156713
10025,1629,C156713
10025,2683,C156713
10025,15490,C156713
10025,21943,C156713
15490,1629,C156713
15490,2683,C156713
15490,10025,C156713
15490,21943,C156713
21943,1629,C156713
21943,2683,C156713
21943,10025,C156713
21943,15490,C156713
2098,4427,C157369
4427,2098,C157369
21836,21974,C157630
21974,21836,C157630
21435,26572,C157897
26572,21435,C157897
5461,11022,C157946
5461,13390,C157946
5461,25373,C157946
11022,5461,C157946
11022,13390,C157946
11022,25373,C157946
13390,5461,C157946
13390,11022,C157946
13390,25373,C157946
25373,5461,C157946
25373,11022,C157946
25373,13390,C157946
22704,23203,C158309
23203,22704,C158309
6638,28924,C158411
28924,6638,C158411
3569,27777,C158584
27777,3569,C158584
4868,30048,C158787
30048,4868,C158787
18106,19294,C158886
19294,18106,C158886
8339,27557,C159154
27557,8339,C159154
10007,22308,C159164
22308,10007,C159164
923,11059,C159184
923,15982,C159184
11059,923,C159184
11059,15982,C159184
15982,923,C159184
15982,11059,C159184
12306,22365,C159216
12306,23303,C159216
22365,12306,C159216
22365,23303,C159216
23303,12306,C159216
23303,22365,C159216
2005,5606,C159350
5606,2005,C159350
5079,18822,C159663
5079,21439,C159663
5079,25405,C159663
18822,5079,C159663
18822,21439,C159663
18822,25405,C159663
21439,5079,C159663
21439,18822,C159663
21439,25405,C159663
25405,5079,C159663
25405,18822,C159663
25405,21439,C159663
10768,29151,C159798
29151,10768,C159798
5766,10725,C159837
5766,26323,C159837
10725,5766,C159837
10725,26323,C159837
26323,5766,C159837
26323,10725,C159837
17596,32334,C160058
32334,17596,C160058
2438,13380,C160763
13380,2438,C160763
15426,24929,C160830
24929,15426,C160830
