src,dst,relationship
4249,20078,276049
4249,20286,276049
4249,21860,276049
4249,21890,276049
4249,22172,276049
4249,23859,276049
4249,23936,276049
4249,26167,276049
4249,26497,276049
4249,28411,276049
4249,29817,276049
4249,29842,276049
4249,30179,276049
4249,30677,276049
4249,30921,276049
4249,31906,276049
4249,32323,276049
4887,974,276049
4887,985,276049
4887,2085,276049
4887,2323,276049
4887,2474,276049
4887,3027,276049
4887,4249,276049
4887,6155,276049
4887,6250,276049
4887,7261,276049
4887,8602,276049
4887,8658,276049
4887,8992,276049
4887,9353,276049
4887,9617,276049
4887,9620,276049
4887,10352,276049
4887,10809,276049
4887,10902,276049
4887,11184,276049
4887,11413,276049
4887,12961,276049
4887,13207,276049
4887,14313,276049
4887,14646,276049
4887,15668,276049
4887,16167,276049
4887,16171,276049
4887,16345,276049
4887,16886,276049
4887,17287,276049
4887,18392,276049
4887,19052,276049
4887,19684,276049
4887,19856,276049
4887,19934,276049
4887,20078,276049
4887,20286,276049
4887,21860,276049
4887,21890,276049
4887,22172,276049
4887,23859,276049
4887,23936,276049
4887,26167,276049
4887,26497,276049
4887,28411,276049
4887,29817,276049
4887,29842,276049
4887,30179,276049
4887,30677,276049
4887,30921,276049
4887,31906,276049
4887,32323,276049
6155,974,276049
6155,985,276049
6155,2085,276049
6155,2323,276049
6155,2474,276049
6155,3027,276049
6155,4249,276049
6155,4887,276049
6155,6250,276049
6155,7261,276049
6155,8602,276049
6155,8658,276049
6155,8992,276049
6155,9353,276049
6155,9617,276049
6155,9620,276049
6155,10352,276049
6155,10809,276049
6155,10902,276049
6155,11184,276049
6155,11413,276049
6155,12961,276049
6155,13207,276049
6155,14313,276049
6155,14646,276049
6155,15668,276049
6155,16167,276049
6155,16171,276049
6155,16345,276049
6155,16886,276049
6155,17287,276049
6155,18392,276049
6155,19052,276049
6155,19684,276049
6155,19856,276049
6155,19934,276049
6155,20078,276049
6155,20286,276049
6155,21860,276049
6155,21890,276049
6155,22172,276049
6155,23859,276049
6155,23936,276049
6155,26167,276049
6155,26497,276049
6155,28411,276049
6155,29817,276049
6155,29842,276049
6155,30179,276049
6155,30677,276049
6155,30921,276049
6155,31906,276049
6155,32323,276049
6250,974,276049
6250,985,276049
6250,2085,276049
6250,2323,276049
6250,2474,276049
6250,3027,276049
6250,4249,276049
6250,4887,276049
6250,6155,276049
6250,7261,276049
6250,8602,276049
6250,8658,276049
6250,8992,276049
6250,9353,276049
6250,9617,276049
6250,9620,276049
6250,10352,276049
6250,10809,276049
6250,10902,276049
6250,11184,276049
6250,11413,276049
6250,12961,276049
6250,13207,276049
6250,14313,276049
6250,14646,276049
6250,15668,276049
6250,16167,276049
6250,16171,276049
6250,16345,276049
6250,16886,276049
6250,17287,276049
6250,18392,276049
6250,19052,276049
6250,19684,276049
6250,19856,276049
6250,19934,276049
6250,20078,276049
6250,20286,276049
6250,21860,276049
6250,21890,276049
6250,22172,276049
6250,23859,276049
6250,23936,276049
6250,26167,276049
6250,26497,276049
6250,28411,276049
6250,29817,276049
6250,29842,276049
6250,30179,276049
6250,30677,276049
6250,30921,276049
6250,31906,276049
6250,32323,276049
7261,974,276049
7261,985,276049
7261,2085,276049
7261,2323,276049
7261,2474,276049
7261,3027,276049
7261,4249,276049
7261,4887,276049
7261,6155,276049
7261,6250,276049
7261,8602,276049
7261,8658,276049
7261,8992,276049
7261,9353,276049
7261,9617,276049
7261,9620,276049
7261,10352,276049
7261,10809,276049
7261,10902,276049
7261,11184,276049
7261,11413,276049
7261,12961,276049
7261,13207,276049
7261,14313,276049
7261,14646,276049
7261,15668,276049
7261,16167,276049
7261,16171,276049
7261,16345,276049
7261,16886,276049
7261,17287,276049
7261,18392,276049
7261,19052,276049
7261,19684,276049
7261,19856,276049
7261,19934,276049
7261,20078,276049
7261,20286,276049
7261,21860,276049
7261,21890,276049
7261,22172,276049
7261,23859,276049
7261,23936,276049
7261,26167,276049
7261,26497,276049
7261,28411,276049
7261,29817,276049
7261,29842,276049
7261,30179,276049
7261,30677,276049
7261,30921,276049
7261,31906,276049
7261,32323,276049
8602,974,276049
8602,985,276049
8602,2085,276049
8602,2323,276049
8602,2474,276049
8602,3027,276049
8602,4249,276049
8602,4887,276049
8602,6155,276049
8602,6250,276049
8602,7261,276049
8602,8658,276049
8602,8992,276049
8602,9353,276049
8602,9617,276049
8602,9620,276049
8602,10352,276049
8602,10809,276049
8602,10902,276049
8602,11184,276049
8602,11413,276049
8602,12961,276049
8602,13207,276049
8602,14313,276049
8602,14646,276049
8602,15668,276049
8602,16167,276049
8602,16171,276049
8602,16345,276049
8602,16886,276049
8602,17287,276049
8602,18392,276049
8602,19052,276049
8602,19684,276049
8602,19856,276049
8602,19934,276049
8602,20078,276049
8602,20286,276049
8602,21860,276049
8602,21890,276049
8602,22172,276049
8602,23859,276049
8602,23936,276049
8602,26167,276049
8602,26497,276049
8602,28411,276049
8602,29817,276049
8602,29842,276049
8602,30179,276049
8602,30677,276049
8602,30921,276049
8602,31906,276049
8602,32323,276049
8658,974,276049
8658,985,276049
8658,2085,276049
8658,2323,276049
8658,2474,276049
8658,3027,276049
8658,4249,276049
8658,4887,276049
8658,6155,276049
8658,6250,276049
8658,7261,276049
8658,8602,276049
8658,8992,276049
8658,9353,276049
8658,9617,276049
8658,9620,276049
8658,10352,276049
8658,10809,276049
8658,10902,276049
8658,11184,276049
8658,11413,276049
8658,12961,276049
8658,13207,276049
8658,14313,276049
8658,14646,276049
8658,15668,276049
8658,16167,276049
8658,16171,276049
8658,16345,276049
8658,16886,276049
8658,17287,276049
8658,18392,276049
8658,19052,276049
8658,19684,276049
8658,19856,276049
8658,19934,276049
8658,20078,276049
8658,20286,276049
8658,21860,276049
8658,21890,276049
8658,22172,276049
8658,23859,276049
8658,23936,276049
8658,26167,276049
8658,26497,276049
8658,28411,276049
8658,29817,276049
8658,29842,276049
8658,30179,276049
8658,30677,276049
8658,30921,276049
8658,31906,276049
8658,32323,276049
8992,974,276049
8992,985,276049
8992,2085,276049
8992,2323,276049
8992,2474,276049
8992,3027,276049
8992,4249,276049
8992,4887,276049
8992,6155,276049
8992,6250,276049
8992,7261,276049
8992,8602,276049
8992,8658,276049
8992,9353,276049
8992,9617,276049
8992,9620,276049
8992,10352,276049
8992,10809,276049
8992,10902,276049
8992,11184,276049
8992,11413,276049
8992,12961,276049
8992,13207,276049
8992,14313,276049
8992,14646,276049
8992,15668,276049
8992,16167,276049
8992,16171,276049
8992,16345,276049
8992,16886,276049
8992,17287,276049
8992,18392,276049
8992,19052,276049
8992,19684,276049
8992,19856,276049
8992,19934,276049
8992,20078,276049
8992,20286,276049
8992,21860,276049
8992,21890,276049
8992,22172,276049
8992,23859,276049
8992,23936,276049
8992,26167,276049
8992,26497,276049
8992,28411,276049
8992,29817,276049
8992,29842,276049
8992,30179,276049
8992,30677,276049
8992,30921,276049
8992,31906,276049
8992,32323,276049
9353,974,276049
9353,985,276049
9353,2085,276049
9353,2323,276049
9353,2474,276049
9353,3027,276049
9353,4249,276049
9353,4887,276049
9353,6155,276049
9353,6250,276049
9353,7261,276049
9353,8602,276049
9353,8658,276049
9353,8992,276049
9353,9617,276049
9353,9620,276049
9353,10352,276049
9353,10809,276049
9353,10902,276049
9353,11184,276049
9353,11413,276049
9353,12961,276049
9353,13207,276049
9353,14313,276049
9353,14646,276049
9353,15668,276049
9353,16167,276049
9353,16171,276049
9353,16345,276049
9353,16886,276049
9353,17287,276049
9353,18392,276049
9353,19052,276049
9353,19684,276049
9353,19856,276049
9353,19934,276049
9353,20078,276049
9353,20286,276049
9353,21860,276049
9353,21890,276049
9353,22172,276049
9353,23859,276049
9353,23936,276049
9353,26167,276049
9353,26497,276049
9353,28411,276049
9353,29817,276049
9353,29842,276049
9353,30179,276049
9353,30677,276049
9353,30921,276049
9353,31906,276049
9353,32323,276049
9617,974,276049
9617,985,276049
9617,2085,276049
9617,2323,276049
9617,2474,276049
9617,3027,276049
9617,4249,276049
9617,4887,276049
9617,6155,276049
9617,6250,276049
9617,7261,276049
9617,8602,276049
9617,8658,276049
9617,8992,276049
9617,9353,276049
9617,9620,276049
9617,10352,276049
9617,10809,276049
9617,10902,276049
9617,11184,276049
9617,11413,276049
9617,12961,276049
9617,13207,276049
9617,14313,276049
9617,14646,276049
9617,15668,276049
9617,16167,276049
9617,16171,276049
9617,16345,276049
9617,16886,276049
9617,17287,276049
9617,18392,276049
9617,19052,276049
9617,19684,276049
9617,19856,276049
9617,19934,276049
9617,20078,276049
9617,20286,276049
9617,21860,276049
9617,21890,276049
9617,22172,276049
9617,23859,276049
9617,23936,276049
9617,26167,276049
9617,26497,276049
9617,28411,276049
9617,29817,276049
9617,29842,276049
9617,30179,276049
9617,30677,276049
9617,30921,276049
9617,31906,276049
9617,32323,276049
9620,974,276049
9620,985,276049
9620,2085,276049
9620,2323,276049
9620,2474,276049
9620,3027,276049
9620,4249,276049
9620,4887,276049
9620,6155,276049
9620,6250,276049
9620,7261,276049
9620,8602,276049
9620,8658,276049
9620,8992,276049
9620,9353,276049
9620,9617,276049
9620,10352,276049
9620,10809,276049
9620,10902,276049
9620,11184,276049
9620,11413,276049
9620,12961,276049
9620,13207,276049
9620,14313,276049
9620,14646,276049
9620,15668,276049
9620,16167,276049
9620,16171,276049
9620,16345,276049
9620,16886,276049
9620,17287,276049
9620,18392,276049
9620,19052,276049
9620,19684,276049
9620,19856,276049
9620,19934,276049
9620,20078,276049
9620,20286,276049
9620,21860,276049
9620,21890,276049
9620,22172,276049
9620,23859,276049
9620,23936,276049
9620,26167,276049
9620,26497,276049
9620,28411,276049
9620,29817,276049
9620,29842,276049
9620,30179,276049
9620,30677,276049
9620,30921,276049
9620,31906,276049
9620,32323,276049
10352,974,276049
10352,985,276049
10352,2085,276049
10352,2323,276049
10352,2474,276049
10352,3027,276049
10352,4249,276049
10352,4887,276049
10352,6155,276049
10352,6250,276049
10352,7261,276049
10352,8602,276049
10352,8658,276049
10352,8992,276049
10352,9353,276049
10352,9617,276049
10352,9620,276049
10352,10809,276049
10352,10902,276049
10352,11184,276049
10352,11413,276049
10352,12961,276049
10352,13207,276049
10352,14313,276049
10352,14646,276049
10352,15668,276049
10352,16167,276049
10352,16171,276049
10352,16345,276049
10352,16886,276049
10352,17287,276049
10352,18392,276049
10352,19052,276049
10352,19684,276049
10352,19856,276049
10352,19934,276049
10352,20078,276049
10352,20286,276049
10352,21860,276049
10352,21890,276049
10352,22172,276049
10352,23859,276049
10352,23936,276049
10352,26167,276049
10352,26497,276049
10352,28411,276049
10352,29817,276049
10352,29842,276049
10352,30179,276049
10352,30677,276049
10352,30921,276049
10352,31906,276049
10352,32323,276049
10809,974,276049
10809,985,276049
10809,2085,276049
10809,2323,276049
10809,2474,276049
10809,3027,276049
10809,4249,276049
10809,4887,276049
10809,6155,276049
10809,6250,276049
10809,7261,276049
10809,8602,276049
10809,8658,276049
10809,8992,276049
10809,9353,276049
10809,9617,276049
10809,9620,276049
10809,10352,276049
10809,10902,276049
10809,11184,276049
10809,11413,276049
10809,12961,276049
10809,13207,276049
10809,14313,276049
10809,14646,276049
10809,15668,276049
10809,16167,276049
10809,16171,276049
10809,16345,276049
10809,16886,276049
10809,17287,276049
10809,18392,276049
10809,19052,276049
10809,19684,276049
10809,19856,276049
10809,19934,276049
10809,20078,276049
10809,20286,276049
10809,21860,276049
10809,21890,276049
10809,22172,276049
10809,23859,276049
10809,23936,276049
10809,26167,276049
10809,26497,276049
10809,28411,276049
10809,29817,276049
10809,29842,276049
10809,30179,276049
10809,30677,276049
10809,30921,276049
10809,31906,276049
10809,32323,276049
10902,974,276049
10902,985,276049
10902,2085,276049
10902,2323,276049
10902,2474,276049
10902,3027,276049
10902,4249,276049
10902,4887,276049
10902,6155,276049
10902,6250,276049
10902,7261,276049
10902,8602,276049
10902,8658,276049
10902,8992,276049
10902,9353,276049
10902,9617,276049
10902,9620,276049
10902,10352,276049
10902,10809,276049
10902,11184,276049
10902,11413,276049
10902,12961,276049
10902,13207,276049
10902,14313,276049
10902,14646,276049
10902,15668,276049
10902,16167,276049
10902,16171,276049
10902,16345,276049
10902,16886,276049
10902,17287,276049
10902,18392,276049
10902,19052,276049
10902,19684,276049
10902,19856,276049
10902,19934,276049
10902,20078,276049
10902,20286,276049
10902,21860,276049
10902,21890,276049
10902,22172,276049
10902,23859,276049
10902,23936,276049
10902,26167,276049
10902,26497,276049
10902,28411,276049
10902,29817,276049
10902,29842,276049
10902,30179,276049
10902,30677,276049
10902,30921,276049
10902,31906,276049
10902,32323,276049
11184,974,276049
11184,985,276049
11184,2085,276049
11184,2323,276049
11184,2474,276049
11184,3027,276049
11184,4249,276049
11184,4887,276049
11184,6155,276049
11184,6250,276049
11184,7261,276049
11184,8602,276049
11184,8658,276049
11184,8992,276049
11184,9353,276049
11184,9617,276049
11184,9620,276049
11184,10352,276049
11184,10809,276049
11184,10902,276049
11184,11413,276049
11184,12961,276049
11184,13207,276049
11184,14313,276049
11184,14646,276049
11184,15668,276049
11184,16167,276049
11184,16171,276049
11184,16345,276049
11184,16886,276049
11184,17287,276049
11184,18392,276049
11184,19052,276049
11184,19684,276049
11184,19856,276049
11184,19934,276049
11184,20078,276049
11184,20286,276049
11184,21860,276049
11184,21890,276049
11184,22172,276049
11184,23859,276049
11184,23936,276049
11184,26167,276049
11184,26497,276049
11184,28411,276049
11184,29817,276049
11184,29842,276049
11184,30179,276049
11184,30677,276049
11184,30921,276049
11184,31906,276049
11184,32323,276049
11413,974,276049
11413,985,276049
11413,2085,276049
11413,2323,276049
11413,2474,276049
11413,3027,276049
11413,4249,276049
11413,4887,276049
11413,6155,276049
11413,6250,276049
11413,7261,276049
11413,8602,276049
11413,8658,276049
11413,8992,276049
11413,9353,276049
11413,9617,276049
11413,9620,276049
11413,10352,276049
11413,10809,276049
11413,10902,276049
11413,11184,276049
11413,12961,276049
11413,13207,276049
11413,14313,276049
11413,14646,276049
11413,15668,276049
11413,16167,276049
11413,16171,276049
11413,16345,276049
11413,16886,276049
11413,17287,276049
11413,18392,276049
11413,19052,276049
11413,19684,276049
11413,19856,276049
11413,19934,276049
11413,20078,276049
11413,20286,276049
11413,21860,276049
11413,21890,276049
11413,22172,276049
11413,23859,276049
11413,23936,276049
11413,26167,276049
11413,26497,276049
11413,28411,276049
11413,29817,276049
11413,29842,276049
11413,30179,276049
11413,30677,276049
11413,30921,276049
11413,31906,276049
11413,32323,276049
12961,974,276049
12961,985,276049
12961,2085,276049
12961,2323,276049
12961,2474,276049
12961,3027,276049
12961,4249,276049
12961,4887,276049
12961,6155,276049
12961,6250,276049
12961,7261,276049
12961,8602,276049
12961,8658,276049
12961,8992,276049
12961,9353,276049
12961,9617,276049
12961,9620,276049
12961,10352,276049
12961,10809,276049
12961,10902,276049
12961,11184,276049
12961,11413,276049
12961,13207,276049
12961,14313,276049
12961,14646,276049
12961,15668,276049
12961,16167,276049
12961,16171,276049
12961,16345,276049
12961,16886,276049
12961,17287,276049
12961,18392,276049
12961,19052,276049
12961,19684,276049
12961,19856,276049
12961,19934,276049
12961,20078,276049
12961,20286,276049
12961,21860,276049
12961,21890,276049
12961,22172,276049
12961,23859,276049
12961,23936,276049
12961,26167,276049
12961,26497,276049
12961,28411,276049
12961,29817,276049
12961,29842,276049
12961,30179,276049
12961,30677,276049
12961,30921,276049
12961,31906,276049
12961,32323,276049
13207,974,276049
13207,985,276049
13207,2085,276049
13207,2323,276049
13207,2474,276049
13207,3027,276049
13207,4249,276049
13207,4887,276049
13207,6155,276049
13207,6250,276049
13207,7261,276049
13207,8602,276049
13207,8658,276049
13207,8992,276049
13207,9353,276049
13207,9617,276049
13207,9620,276049
13207,10352,276049
13207,10809,276049
13207,10902,276049
13207,11184,276049
13207,11413,276049
13207,12961,276049
13207,14313,276049
13207,14646,276049
13207,15668,276049
13207,16167,276049
13207,16171,276049
13207,16345,276049
13207,16886,276049
13207,17287,276049
13207,18392,276049
13207,19052,276049
13207,19684,276049
13207,19856,276049
13207,19934,276049
13207,20078,276049
13207,20286,276049
13207,21860,276049
13207,21890,276049
13207,22172,276049
13207,23859,276049
13207,23936,276049
13207,26167,276049
13207,26497,276049
13207,28411,276049
13207,29817,276049
13207,29842,276049
13207,30179,276049
13207,30677,276049
13207,30921,276049
13207,31906,276049
13207,32323,276049
14313,974,276049
14313,985,276049
14313,2085,276049
14313,2323,276049
14313,2474,276049
14313,3027,276049
14313,4249,276049
14313,4887,276049
14313,6155,276049
14313,6250,276049
14313,7261,276049
14313,8602,276049
14313,8658,276049
14313,8992,276049
14313,9353,276049
14313,9617,276049
14313,9620,276049
14313,10352,276049
14313,10809,276049
14313,10902,276049
14313,11184,276049
14313,11413,276049
14313,12961,276049
14313,13207,276049
14313,14646,276049
14313,15668,276049
14313,16167,276049
14313,16171,276049
14313,16345,276049
14313,16886,276049
14313,17287,276049
14313,18392,276049
14313,19052,276049
14313,19684,276049
14313,19856,276049
14313,19934,276049
14313,20078,276049
14313,20286,276049
14313,21860,276049
14313,21890,276049
14313,22172,276049
14313,23859,276049
14313,23936,276049
14313,26167,276049
14313,26497,276049
14313,28411,276049
14313,29817,276049
14313,29842,276049
14313,30179,276049
14313,30677,276049
14313,30921,276049
14313,31906,276049
14313,32323,276049
14646,974,276049
14646,985,276049
14646,2085,276049
14646,2323,276049
14646,2474,276049
14646,3027,276049
14646,4249,276049
14646,4887,276049
14646,6155,276049
14646,6250,276049
14646,7261,276049
14646,8602,276049
14646,8658,276049
14646,8992,276049
14646,9353,276049
14646,9617,276049
14646,9620,276049
14646,10352,276049
14646,10809,276049
14646,10902,276049
14646,11184,276049
14646,11413,276049
14646,12961,276049
14646,13207,276049
14646,14313,276049
14646,15668,276049
14646,16167,276049
14646,16171,276049
14646,16345,276049
14646,16886,276049
14646,17287,276049
14646,18392,276049
14646,19052,276049
14646,19684,276049
14646,19856,276049
14646,19934,276049
14646,20078,276049
14646,20286,276049
14646,21860,276049
14646,21890,276049
14646,22172,276049
14646,23859,276049
14646,23936,276049
14646,26167,276049
14646,26497,276049
14646,28411,276049
14646,29817,276049
14646,29842,276049
14646,30179,276049
14646,30677,276049
14646,30921,276049
14646,31906,276049
14646,32323,276049
15668,974,276049
15668,985,276049
15668,2085,276049
15668,2323,276049
15668,2474,276049
15668,3027,276049
15668,4249,276049
15668,4887,276049
15668,6155,276049
15668,6250,276049
15668,7261,276049
15668,8602,276049
15668,8658,276049
15668,8992,276049
15668,9353,276049
15668,9617,276049
15668,9620,276049
15668,10352,276049
15668,10809,276049
15668,10902,276049
15668,11184,276049
15668,11413,276049
15668,12961,276049
15668,13207,276049
15668,14313,276049
15668,14646,276049
15668,16167,276049
15668,16171,276049
15668,16345,276049
15668,16886,276049
15668,17287,276049
15668,18392,276049
15668,19052,276049
15668,19684,276049
15668,19856,276049
15668,19934,276049
15668,20078,276049
15668,20286,276049
15668,21860,276049
15668,21890,276049
15668,22172,276049
15668,23859,276049
15668,23936,276049
15668,26167,276049
15668,26497,276049
15668,28411,276049
15668,29817,276049
15668,29842,276049
15668,30179,276049
15668,30677,276049
15668,30921,276049
15668,31906,276049
15668,32323,276049
16167,974,276049
16167,985,276049
16167,2085,276049
16167,2323,276049
16167,2474,276049
16167,3027,276049
16167,4249,276049
16167,4887,276049
16167,6155,276049
16167,6250,276049
16167,7261,276049
16167,8602,276049
16167,8658,276049
16167,8992,276049
16167,9353,276049
16167,9617,276049
16167,9620,276049
16167,10352,276049
16167,10809,276049
16167,10902,276049
16167,11184,276049
16167,11413,276049
16167,12961,276049
16167,13207,276049
16167,14313,276049
16167,14646,276049
16167,15668,276049
16167,16171,276049
16167,16345,276049
16167,16886,276049
16167,17287,276049
16167,18392,276049
16167,19052,276049
16167,19684,276049
16167,19856,276049
16167,19934,276049
16167,20078,276049
16167,20286,276049
16167,21860,276049
16167,21890,276049
16167,22172,276049
16167,23859,276049
16167,23936,276049
16167,26167,276049
16167,26497,276049
16167,28411,276049
16167,29817,276049
16167,29842,276049
16167,30179,276049
16167,30677,276049
16167,30921,276049
16167,31906,276049
16167,32323,276049
16171,974,276049
16171,985,276049
16171,2085,276049
16171,2323,276049
16171,2474,276049
16171,3027,276049
16171,4249,276049
16171,4887,276049
16171,6155,276049
16171,6250,276049
16171,7261,276049
16171,8602,276049
16171,8658,276049
16171,8992,276049
16171,9353,276049
16171,9617,276049
16171,9620,276049
16171,10352,276049
16171,10809,276049
16171,10902,276049
16171,11184,276049
16171,11413,276049
16171,12961,276049
16171,13207,276049
16171,14313,276049
16171,14646,276049
16171,15668,276049
16171,16167,276049
16171,16345,276049
16171,16886,276049
16171,17287,276049
16171,18392,276049
16171,19052,276049
16171,19684,276049
16171,19856,276049
16171,19934,276049
16171,20078,276049
16171,20286,276049
16171,21860,276049
16171,21890,276049
16171,22172,276049
16171,23859,276049
16171,23936,276049
16171,26167,276049
16171,26497,276049
16171,28411,276049
16171,29817,276049
16171,29842,276049
16171,30179,276049
16171,30677,276049
16171,30921,276049
16171,31906,276049
16171,32323,276049
16345,974,276049
16345,985,276049
16345,2085,276049
16345,2323,276049
16345,2474,276049
16345,3027,276049
16345,4249,276049
16345,4887,276049
16345,6155,276049
16345,6250,276049
16345,7261,276049
16345,8602,276049
16345,8658,276049
16345,8992,276049
16345,9353,276049
16345,9617,276049
16345,9620,276049
16345,10352,276049
16345,10809,276049
16345,10902,276049
16345,11184,276049
16345,11413,276049
16345,12961,276049
16345,13207,276049
16345,14313,276049
16345,14646,276049
16345,15668,276049
16345,16167,276049
16345,16171,276049
16345,16886,276049
16345,17287,276049
16345,18392,276049
16345,19052,276049
16345,19684,276049
16345,19856,276049
16345,19934,276049
16345,20078,276049
16345,20286,276049
16345,21860,276049
16345,21890,276049
16345,22172,276049
16345,23859,276049
16345,23936,276049
16345,26167,276049
16345,26497,276049
16345,28411,276049
16345,29817,276049
16345,29842,276049
16345,30179,276049
16345,30677,276049
16345,30921,276049
16345,31906,276049
16345,32323,276049
16886,974,276049
16886,985,276049
16886,2085,276049
16886,2323,276049
16886,2474,276049
16886,3027,276049
16886,4249,276049
16886,4887,276049
16886,6155,276049
16886,6250,276049
16886,7261,276049
16886,8602,276049
16886,8658,276049
16886,8992,276049
16886,9353,276049
16886,9617,276049
16886,9620,276049
16886,10352,276049
16886,10809,276049
16886,10902,276049
16886,11184,276049
16886,11413,276049
16886,12961,276049
16886,13207,276049
16886,14313,276049
16886,14646,276049
16886,15668,276049
16886,16167,276049
16886,16171,276049
16886,16345,276049
16886,17287,276049
16886,18392,276049
16886,19052,276049
16886,19684,276049
16886,19856,276049
16886,19934,276049
16886,20078,276049
16886,20286,276049
16886,21860,276049
16886,21890,276049
16886,22172,276049
16886,23859,276049
16886,23936,276049
16886,26167,276049
16886,26497,276049
16886,28411,276049
16886,29817,276049
16886,29842,276049
16886,30179,276049
16886,30677,276049
16886,30921,276049
16886,31906,276049
16886,32323,276049
17287,974,276049
17287,985,276049
17287,2085,276049
17287,2323,276049
17287,2474,276049
17287,3027,276049
17287,4249,276049
17287,4887,276049
17287,6155,276049
17287,6250,276049
17287,7261,276049
17287,8602,276049
17287,8658,276049
17287,8992,276049
17287,9353,276049
17287,9617,276049
17287,9620,276049
17287,10352,276049
17287,10809,276049
17287,10902,276049
17287,11184,276049
17287,11413,276049
17287,12961,276049
17287,13207,276049
17287,14313,276049
17287,14646,276049
17287,15668,276049
17287,16167,276049
17287,16171,276049
17287,16345,276049
17287,16886,276049
17287,18392,276049
17287,19052,276049
17287,19684,276049
17287,19856,276049
17287,19934,276049
17287,20078,276049
17287,20286,276049
17287,21860,276049
17287,21890,276049
17287,22172,276049
17287,23859,276049
17287,23936,276049
17287,26167,276049
17287,26497,276049
17287,28411,276049
17287,29817,276049
17287,29842,276049
17287,30179,276049
17287,30677,276049
17287,30921,276049
17287,31906,276049
17287,32323,276049
18392,974,276049
18392,985,276049
18392,2085,276049
18392,2323,276049
18392,2474,276049
18392,3027,276049
18392,4249,276049
18392,4887,276049
18392,6155,276049
18392,6250,276049
18392,7261,276049
18392,8602,276049
18392,8658,276049
18392,8992,276049
18392,9353,276049
18392,9617,276049
18392,9620,276049
18392,10352,276049
18392,10809,276049
18392,10902,276049
18392,11184,276049
18392,11413,276049
18392,12961,276049
18392,13207,276049
18392,14313,276049
18392,14646,276049
18392,15668,276049
18392,16167,276049
18392,16171,276049
18392,16345,276049
18392,16886,276049
18392,17287,276049
18392,19052,276049
18392,19684,276049
18392,19856,276049
18392,19934,276049
18392,20078,276049
18392,20286,276049
18392,21860,276049
18392,21890,276049
18392,22172,276049
18392,23859,276049
18392,23936,276049
18392,26167,276049
18392,26497,276049
18392,28411,276049
18392,29817,276049
18392,29842,276049
18392,30179,276049
18392,30677,276049
18392,30921,276049
18392,31906,276049
18392,32323,276049
19052,974,276049
19052,985,276049
19052,2085,276049
19052,2323,276049
19052,2474,276049
19052,3027,276049
19052,4249,276049
19052,4887,276049
19052,6155,276049
19052,6250,276049
19052,7261,276049
19052,8602,276049
19052,8658,276049
19052,8992,276049
19052,9353,276049
19052,9617,276049
19052,9620,276049
19052,10352,276049
19052,10809,276049
19052,10902,276049
19052,11184,276049
19052,11413,276049
19052,12961,276049
19052,13207,276049
19052,14313,276049
19052,14646,276049
19052,15668,276049
19052,16167,276049
19052,16171,276049
19052,16345,276049
19052,16886,276049
19052,17287,276049
19052,18392,276049
19052,19684,276049
19052,19856,276049
19052,19934,276049
19052,20078,276049
19052,20286,276049
19052,21860,276049
19052,21890,276049
19052,22172,276049
19052,23859,276049
19052,23936,276049
19052,26167,276049
19052,26497,276049
19052,28411,276049
19052,29817,276049
19052,29842,276049
19052,30179,276049
19052,30677,276049
19052,30921,276049
19052,31906,276049
19052,32323,276049
19684,974,276049
19684,985,276049
19684,2085,276049
19684,2323,276049
19684,2474,276049
19684,3027,276049
19684,4249,276049
19684,4887,276049
19684,6155,276049
19684,6250,276049
19684,7261,276049
19684,8602,276049
19684,8658,276049
19684,8992,276049
19684,9353,276049
19684,9617,276049
19684,9620,276049
19684,10352,276049
19684,10809,276049
19684,10902,276049
19684,11184,276049
19684,11413,276049
19684,12961,276049
19684,13207,276049
19684,14313,276049
19684,14646,276049
19684,15668,276049
19684,16167,276049
19684,16171,276049
19684,16345,276049
19684,16886,276049
19684,17287,276049
19684,18392,276049
19684,19052,276049
19684,19856,276049
19684,19934,276049
19684,20078,276049
19684,20286,276049
19684,21860,276049
19684,21890,276049
19684,22172,276049
19684,23859,276049
19684,23936,276049
19684,26167,276049
19684,26497,276049
19684,28411,276049
19684,29817,276049
19684,29842,276049
19684,30179,276049
19684,30677,276049
19684,30921,276049
19684,31906,276049
19684,32323,276049
19856,974,276049
19856,985,276049
19856,2085,276049
19856,2323,276049
19856,2474,276049
19856,3027,276049
19856,4249,276049
19856,4887,276049
19856,6155,276049
19856,6250,276049
19856,7261,276049
19856,8602,276049
19856,8658,276049
19856,8992,276049
19856,9353,276049
19856,9617,276049
19856,9620,276049
19856,10352,276049
19856,10809,276049
19856,10902,276049
19856,11184,276049
19856,11413,276049
19856,12961,276049
19856,13207,276049
19856,14313,276049
19856,14646,276049
19856,15668,276049
19856,16167,276049
19856,16171,276049
19856,16345,276049
19856,16886,276049
19856,17287,276049
19856,18392,276049
19856,19052,276049
19856,19684,276049
19856,19934,276049
19856,20078,276049
19856,20286,276049
19856,21860,276049
19856,21890,276049
19856,22172,276049
19856,23859,276049
19856,23936,276049
19856,26167,276049
19856,26497,276049
19856,28411,276049
19856,29817,276049
19856,29842,276049
19856,30179,276049
19856,30677,276049
19856,30921,276049
19856,31906,276049
19856,32323,276049
19934,974,276049
19934,985,276049
19934,2085,276049
19934,2323,276049
19934,2474,276049
19934,3027,276049
19934,4249,276049
